open,high,low,close,volume,spread,real_volume
1.28774,1.28853,1.28767,1.28853,350,0,0
1.28852,1.28928,1.28811,1.28907,954,0,0
1.28908,1.29005,1.28884,1.28984,1120,0,0
1.28983,1.29074,1.28964,1.29032,752,0,0
1.29033,1.29036,1.28959,1.28983,492,0,0
1.28984,1.29045,1.28961,1.29001,484,0,0
1.29,1.29083,1.28995,1.2908,465,0,0
1.29079,1.29151,1.29037,1.29123,1568,0,0
1.29122,1.2921,1.29067,1.29138,2320,0,0
1.29137,1.29137,1.28896,1.28909,2257,0,0
1.2891,1.29145,1.2889,1.29143,1641,0,0
1.29144,1.29217,1.29063,1.2917,1844,0,0
1.29169,1.29556,1.29153,1.29485,2776,0,0
1.29484,1.29734,1.29469,1.29711,3328,0,0
1.29712,1.29859,1.29606,1.29755,3919,0,0
1.29756,1.29846,1.29577,1.298,3659,0,0
1.29798,1.29845,1.29654,1.29703,2175,0,0
1.29704,1.2977,1.29612,1.2977,1225,0,0
1.29772,1.29872,1.29739,1.29826,1119,0,0
1.29827,1.29846,1.29747,1.2975,1018,0,0
1.29751,1.29798,1.2972,1.29747,874,0,0
1.29749,1.29823,1.29696,1.29744,1087,0,0
1.29684,1.29726,1.29664,1.29718,639,0,0
1.29719,1.29778,1.29715,1.29762,340,0,0
1.29761,1.29866,1.29729,1.29866,759,0,0
1.29865,1.29908,1.29826,1.29862,1200,0,0
1.29863,1.29917,1.29834,1.29902,886,0,0
1.29903,1.29906,1.29838,1.2986,708,0,0
1.29859,1.29879,1.2977,1.2977,571,0,0
1.29769,1.29845,1.29747,1.29761,681,0,0
1.29759,1.29828,1.2972,1.29778,1406,0,0
